zip_prefix,geo_lat,geo_lng,geo_state
28735,-22.108713619497166,-41.46946533607488,RJ
28740,-22.0846005,-41.86779799739642,RJ
28750,-22.064943011172293,-42.0616031620151,RJ
28755,-22.070284455061227,-42.16001922952575,RJ
28770,-21.9594702481839,-42.00888509919894,RJ
28779,-21.95587999999998,-42.00790999999998,RJ
28800,-22.71104562596596,-42.62882877464098,RJ
28810,-22.756799053074296,-42.53017499999996,RJ
28820,-22.648023848147627,-42.39838905572452,RJ
28860,-22.48492526069301,-42.20044488978138,RJ
28880,-22.57649369393669,-41.9879065802644,RJ
28890,-22.538864163443847,-41.97501205167477,RJ
28891,-22.532495116306883,-41.98395500982215,RJ
28892,-22.427583494504766,-42.006693543125444,RJ
28893,-22.52456377677273,-41.944338149018726,RJ
28894,-22.51314691911017,-41.94812428834692,RJ
28895,-22.50991544681899,-41.923602344744666,RJ
28896,-22.507622727039813,-41.93111845636348,RJ
28897,-22.493925000000004,-41.91441804764932,RJ
28898,-22.44903826818112,-41.87613641165824,RJ
28899,-22.485322871806414,-41.913901725810774,RJ
28900,-22.69457288972964,-42.00909346198785,RJ
28905,-22.881848543693398,-42.02432487193055,RJ
28906,-22.8780747554016,-42.00937657173699,RJ
28907,-22.882010763046203,-42.02022094284854,RJ
28908,-22.893804195996008,-42.03375999999997,RJ
28909,-22.895030477006426,-42.045192891502055,RJ
28910,-22.88639233122892,-42.0378339656894,RJ
28911,-22.878954819636174,-42.0455369232882,RJ
28912,-22.877148586117315,-42.048159302645196,RJ
28913,-22.8841335,-42.04332669470936,RJ
28915,-22.876256918460356,-42.02873563229756,RJ
28920,-22.839865300993758,-42.025557318406285,RJ
28921,-22.83471107262247,-42.00354292455597,RJ
28922,-22.863088876163463,-42.00691512072832,RJ
28923,-22.85692414760376,-41.991544584334285,RJ
28924,-22.862794044174205,-42.00221303155615,RJ
28925,-22.61087651131936,-42.003154245854894,RJ
28926,-22.628846966121884,-42.004298493722764,RJ
28927,-22.62819787507637,-42.00687673788283,RJ
28928,-22.638925716952283,-42.00599522163655,RJ
28929,-22.765910618920593,-42.0093394158405,RJ
28930,-22.96760967934045,-42.0274215,RJ
28940,-22.84680257490783,-42.10192385677754,RJ
28941,-22.832241507183777,-42.09954018378407,RJ
28942,-22.844822535568795,-42.064336060094206,RJ
28943,-22.854511416805806,-42.05828352942552,RJ
28944,-22.831929999999943,-42.104289999999935,RJ
28945,-19.943342692273745,-43.935854757913326,RJ
28948,-22.82012109724924,-42.10869485877687,RJ
28949,-22.83742787077815,-42.14638168626412,RJ
28950,-22.768365198591823,-41.9039568032206,RJ
28960,-22.838534062015846,-42.2259322108234,RJ
28970,-22.869815753171125,-42.329823876168525,RJ
28980,-22.725291380594555,-42.258934581313156,RJ
28990,-22.930177098789542,-42.4970039999183,RJ
28991,-22.910962532706474,-42.47527717510812,RJ
28992,-22.901683980910004,-42.41074238477001,RJ
28993,-22.894108855119363,-42.46821824364896,RJ
28994,-22.894767481912005,-42.46892625550882,RJ
28995,-22.88289029498933,-42.46942988843921,RJ
28997,-22.86218220520777,-42.60022426607615,RJ
28998,-22.86623638283813,-42.59602102566642,RJ
28999,-22.92682439136632,-42.60100410000076,RJ
29001,-20.32180708897782,-40.338611503836695,ES
29010,-20.320226162388405,-40.332040950891454,ES
29014,-20.31870095894153,-40.33056168927813,ES
29015,-20.31807114821968,-40.3373288916663,ES
29016,-20.31874168075495,-40.33546332569683,ES
29017,-20.31751411677319,-40.32421483732209,ES
29018,-20.319091921172625,-40.342218322460745,ES
29020,-20.322454594090807,-40.349200609772616,ES
29023,-20.297174144324543,-40.34697269129073,ES
29024,-20.2917436516172,-40.344512533537575,ES
29025,-20.31612367284528,-40.35268809692881,ES
29026,-20.310550677139673,-40.35198407069083,ES
29027,-20.305948862143488,-40.34887396771009,ES
29030,-20.282368064948905,-40.33600967998732,ES
29031,-20.281649850986124,-40.33064928365742,ES
29032,-20.27612263059031,-40.32674530558595,ES
29033,-20.281951277280783,-40.33311074999999,ES
29040,-20.309819717415795,-40.3203579567055,ES
29041,-20.311293095777486,-40.321665567089866,ES
29042,-20.306438555499525,-40.31816446668883,ES
29043,-20.2954932996346,-40.32078525,ES
29045,-20.29203888618801,-40.30602124291654,ES
29046,-20.29072181487679,-40.30993178368389,ES
29047,-20.298303175717855,-40.30936202974305,ES
29048,-20.29092416917643,-40.31579118108383,ES
29050,-20.31470069608748,-40.295681193173294,ES
29051,-20.313805601144267,-40.31968663410342,ES
29052,-20.313206048271837,-40.29933502146343,ES
29053,-20.313094023313525,-40.31442633265039,ES
29055,-20.29948099526813,-40.295279312809534,ES
29056,-20.3050539755613,-40.29935447827862,ES
29057,-20.29414246598201,-40.297596816117554,ES
29060,-20.284603009435063,-40.29512303471047,ES
29062,-20.272761104910845,-40.296446999999986,ES
29065,-20.278070644180303,-40.292737244936234,ES
29066,-20.27500485847408,-40.28553587880129,ES
29070,-20.26416981761624,-40.296486089935854,ES
29072,-20.259243321479044,-40.29465791189571,ES
29075,-20.2686809336191,-40.29992678919733,ES
29090,-20.260231292259995,-40.268254195560345,ES
29092,-20.24795806800733,-40.271542735284825,ES
29100,-20.33567034079053,-40.29349496935206,ES
29101,-20.342467507877814,-40.28566821952616,ES
29102,-20.374072683597397,-40.30532998337161,ES
29103,-20.38435644755586,-40.32265011416729,ES
29104,-20.36767932885187,-40.31638272232804,ES
29105,-20.36308110713721,-40.31283379125783,ES
29106,-20.347482269513343,-40.304814003114416,ES
29107,-20.347998807324945,-40.29725860545746,ES
29108,-20.350012208028105,-40.31346088666388,ES
29109,-20.355711075892653,-40.31707036577813,ES
29110,-20.351896663616344,-40.32115677932092,ES
29111,-20.35275295482454,-40.353846654404,ES
29112,-20.360932671662958,-40.35516104432895,ES
29113,-20.372226339202083,-40.35190781438413,ES
29114,-20.33139024364796,-40.35025679698992,ES
29115,-20.33412636768967,-40.33187665485687,ES
29116,-20.339416330422587,-40.33840724353334,ES
29117,-20.343837839616228,-40.347421937738886,ES
29118,-20.348373222519633,-40.33844036714903,ES
29119,-20.345054925832905,-40.32290935573903,ES
29120,-20.342303120409042,-40.31782909945051,ES
29121,-20.33677207665465,-40.31570543526272,ES
29122,-20.336641861075773,-40.30824292974841,ES
29124,-20.43897906865515,-40.341799039830505,ES
29125,-20.42490543728759,-40.32642827157464,ES
29126,-20.41764183780239,-40.3369310595261,ES
29127,-20.44419177322628,-40.35286598155041,ES
29128,-20.508606,-40.37529946401676,ES
29129,-20.507997342394482,-40.36038314006343,ES
29130,-20.390720009844465,-40.49651577979936,ES
29131,-20.42103554513774,-40.46039307901304,ES
29132,-20.38986777047362,-40.47277828159357,ES
29134,-20.355873138423835,-40.43080339406763,ES
29135,-20.347485704912433,-40.4244652014834,ES
29136,-20.362012487101634,-40.41468464035748,ES
29137,-20.36764579677476,-40.4215910473094,ES
29138,-20.37032901168785,-40.417935519185924,ES
29140,-20.33503005424968,-40.36425046982501,ES
29141,-20.351501210199068,-40.36810938316989,ES
29142,-20.361989057825504,-40.37307290971972,ES
29143,-20.351441115103235,-40.38449739491106,ES
29144,-20.347899242077062,-40.39601827458058,ES
29145,-20.3463611952619,-40.394033400609516,ES
29146,-20.34056096542615,-40.38562368745221,ES
29147,-20.33338221785608,-40.38928667361967,ES
29148,-20.336748576862288,-40.39887647964785,ES
29149,-20.32661663729516,-40.39140653229528,ES
29150,-20.324655643160625,-40.377246998597386,ES
29151,-20.32859855492441,-40.369324619815295,ES
29152,-20.32268528922671,-40.3684942085218,ES
29153,-20.305123624183807,-40.369478501452036,ES
29154,-20.309184732441004,-40.39155189645133,ES
29155,-20.292106504720014,-40.377421025478085,ES
29156,-20.27110455009337,-40.41523240211024,ES
29157,-20.257093562654976,-40.383685119782896,ES
29158,-20.326894476010203,-40.42301229173125,ES
29160,-20.23750661693996,-40.27106778721477,ES
29161,-20.23408822005557,-40.280657438513536,ES
29162,-20.19842101734217,-40.27226270546521,ES
29163,-20.218968000000004,-40.24239050115117,ES
29164,-20.21372452070291,-40.24370962506858,ES
29165,-20.19817358578096,-40.25812157047212,ES
29166,-20.19270569926364,-40.233621188602434,ES
29167,-20.18978947831589,-40.26236116823132,ES
29168,-20.155940386200506,-40.24859722840337,ES
29169,-20.147679943375422,-40.2636063973323,ES
29170,-20.154449604793754,-40.26902634463907,ES
29171,-20.13772517845811,-40.24581185221301,ES
29172,-20.173274575719397,-40.202938729516816,ES
29173,-20.167141630227725,-40.195054616319304,ES
29174,-20.06421048362099,-40.18297373354049,ES
29175,-20.1379005,-40.18867515952251,ES
29176,-20.131607689247645,-40.303275484332524,ES
29177,-20.12205692447788,-40.31401380044899,ES
29178,-20.13074890385741,-40.29002553742366,ES
29179,-20.117365072818473,-40.29309840257896,ES
29180,-20.096237908679825,-40.34176045906699,ES
29182,-20.05560416989224,-40.197283946347554,ES
29185,-19.934163865890653,-40.405765534571934,ES
29187,-20.0406314302874,-40.18926088786387,ES
29190,-19.82163865421037,-40.27287427808431,ES
29192,-19.832533074852947,-40.26701485559114,ES
29193,-19.82881997483785,-40.27821448899109,ES
29194,-19.816612601794315,-40.27770390400437,ES
29195,-19.93010951110856,-40.15365065258333,ES
29197,-19.8270878635426,-40.06430785349352,ES
29198,-19.89344607865889,-40.0972342517408,ES
29199,-19.93123399614966,-40.14185498834518,ES
29200,-20.67253110835668,-40.50012331865935,ES
29201,-20.67872304394418,-40.50673564053857,ES
29202,-20.67137964137398,-40.51664894523915,ES
29203,-20.676494864571332,-40.51987917812884,ES
29206,-20.72352784806281,-40.52565719084431,ES
29208,-20.674109732524187,-40.51168033175999,ES
29209,-20.73131235546684,-40.55274900722035,ES
29210,-20.664291155105545,-40.50641609707141,ES
29211,-20.641657889478807,-40.513303743035905,ES
29212,-20.63927614795672,-40.51715879363549,ES
29213,-20.644129450555894,-40.51148269523046,ES
29214,-20.650284,-40.50470039732084,ES
29215,-20.66115628432712,-40.49941656311269,ES
29216,-20.65214953834196,-40.48711983206925,ES
29217,-20.642319864560225,-40.48031542575823,ES
29220,-20.62442622071385,-40.474412563821126,ES
29221,-20.617887694765553,-40.45641758245756,ES
29222,-20.642418803292,-40.50006739895994,ES
29227,-20.648083707640048,-40.49080179741277,ES
29230,-20.806964999999995,-40.64907848708397,ES
29240,-20.635630205413584,-40.7485428965443,ES
29255,-20.41224692928116,-40.67663071762754,ES
29258,-20.491939999999943,-40.77055999999993,ES
29260,-20.362500739042815,-40.66026223472393,ES
29263,-20.381053036981946,-40.620823962265376,ES
29273,-20.340183139504454,-40.73167973417412,ES
29278,-20.380424244880402,-41.02173225,ES
29280,-20.7940083415249,-40.810693136752334,ES
29285,-20.84055349521213,-40.731995427398296,ES
29290,-20.8634892246454,-40.93594761768967,ES
29295,-20.67120936973322,-41.009468988847075,ES
29297,-20.707060779136413,-41.016831307156934,ES
29300,-20.84783085946389,-41.11837354714722,ES
29301,-20.841396908061235,-41.12829858045156,ES
29302,-20.849144271682206,-41.129648690274784,ES
29303,-20.853054,-41.11659037939645,ES
29304,-20.85823763500022,-41.11721958588304,ES
29305,-20.85730344893213,-41.10644779138196,ES
29306,-20.850692214321114,-41.10727725000001,ES
29307,-20.844735542369015,-41.10935777504867,ES
29308,-20.843418008297387,-41.116057517170894,ES
29309,-20.8388020017212,-41.11606305970439,ES
29310,-20.844632169427403,-41.14693254032333,ES
29311,-20.846944608601028,-41.14686432119416,ES
29312,-20.849301,-41.15385277169649,ES
29313,-20.83329949035003,-41.15487754492568,ES
29314,-20.832592499999997,-41.17376739127637,ES
29315,-20.85075683633589,-41.15037864399994,ES
29316,-20.860768781638512,-41.10278861634048,ES
29317,-20.847851165724595,-41.14111359491154,ES
29321,-20.766770192546048,-41.06092955900332,ES
29323,-20.762729094305136,-41.271606233951005,ES
29325,-20.72706131482259,-41.1328250212329,ES
29327,-20.102756525161652,-40.562648649470844,ES
29328,-20.883329999999944,-41.19999999999993,ES
29329,-20.68770402723946,-41.20195222593812,ES
29330,-20.910119411840792,-40.79055880599556,ES
29338,-20.894939217890183,-40.7790675,ES
29345,-21.02949913574436,-40.8173252110489,ES
29350,-21.102203863693436,-41.044094147707966,ES
29360,-20.604721196184975,-41.20458193555609,ES
29370,-20.35910518625781,-41.24709623449219,ES
29375,-20.33247922535164,-41.13320003657836,ES
29378,-20.336687999999995,-41.185111500000005,ES
29380,-20.46351180164949,-41.41385853904322,ES
29386,-20.335972909905706,-41.3904879524313,ES
29390,-20.34762221735915,-41.532601235023876,ES
29395,-20.23394900351567,-41.50853245323119,ES
29398,-20.346147192439734,-41.64174562247486,ES
29400,-21.06171922205094,-41.36313505093294,ES
29420,-19.900436161470907,-43.9990296612386,ES
29450,-21.153566781277245,-41.56748568627823,ES
29460,-21.126308468550967,-41.67441137271643,ES
29470,-21.027833634711914,-41.65509103061869,ES
29475,-20.946109999999976,-41.61999999999995,ES
29480,-20.953274997597106,-41.34182622919502,ES
29490,-20.916153831026733,-41.19573318262353,ES
29500,-20.76277849262289,-41.53303627979172,ES
29510,-19.3989105,-40.06552150433009,ES
29515,-20.771505660340384,-41.53560726330037,ES
29520,-20.756578248316274,-41.459760703792284,ES
29540,-20.539438346141097,-41.66631137972314,ES
29550,-20.791765972388355,-41.39333156508593,ES
29560,-20.772871566216622,-41.67491020458371,ES
29564,-20.78110999999996,-41.80055999999996,ES
29580,-20.690347451229584,-41.84737712941099,ES
29590,-20.61969130325141,-41.68591567534837,ES
29600,-20.07518514155644,-41.124704666963474,ES
29609,-20.07893433699639,-41.12429399999999,ES
29615,-19.89829303352684,-41.05661635852334,ES
29619,-19.825279999999964,-41.11110999999994,ES
29620,-19.872362427086507,-40.87500121675279,ES
29630,-20.14824500970249,-41.291644826564024,ES
29640,-20.10042227416532,-40.52823104534188,ES
29645,-20.026829505872037,-40.74280786938749,ES
29650,-19.935348241816065,-40.600929446278315,ES
29654,0.9169337981635302,-69.5697972742775,ES
29660,-19.879860634382204,-40.626739587261234,ES
29665,-19.739049217279636,-40.65902212570094,ES
29670,-19.83240295048405,-40.36770539258077,ES
29680,-19.755333076175948,-40.385221986787215,ES
29687,-19.655909222582128,-40.46336507540551,ES
29690,-19.80240576537453,-40.85599824877698,ES
29695,-19.66469628173546,-40.83650571195031,ES
29700,-19.534378206016385,-40.62581329448536,ES
29701,-19.54343074036304,-40.62818313710931,ES
29702,-19.544299712790853,-40.63402247010336,ES
29703,-19.524150098425217,-40.638117917549295,ES
29704,-19.527311798788695,-40.66467153094227,ES
29705,-19.512332674473285,-40.621974924296126,ES
29706,-19.519917719594243,-40.64724417241739,ES
29707,-19.541852270905846,-40.63834062596216,ES
29708,-19.546622793885216,-40.62212072404461,ES
29709,-19.521745812644355,-40.70279475,ES
29712,-19.51987714711653,-40.576918192863246,ES
29714,-19.545996074157472,-40.633042029572906,ES
29720,-19.251606586850947,-40.46162396144192,ES
29724,-19.22421162165951,-40.59334872383429,ES
29725,-19.412168952136533,-40.5436216264985,ES
29730,-19.51359351783617,-41.01380268321491,ES
29735,-19.39858970116328,-40.905290937201045,ES
29737,-19.274999999999977,-40.90749999999997,ES
29745,-19.144288218101547,-40.622464664126696,ES
29750,-19.22331824916031,-40.850348948335856,ES
29752,-18.972757358206497,-40.873194660712045,ES
29755,-19.16215247953293,-40.771494927074734,ES
29760,-19.0575002184193,-41.01896787902565,ES
29770,-18.86220828038126,-41.12142234061895,ES
29772,-18.88493545170069,-41.01554984953388,ES
29780,-19.017603926176488,-40.53797602173904,ES
29785,-18.99754562183551,-40.389527774659946,ES
29795,-18.985864321973427,-40.739578996620764,ES
29800,-18.75580270582005,-40.89073654692504,ES
29807,-18.58582999999993,-40.88610999999997,ES
29815,-18.665130556247707,-40.7945205,ES
29820,-18.54769700167902,-40.97971791792504,ES
29822,-18.476713762810867,-41.01877846394589,ES
29824,-18.41277999999994,-41.03666999999996,ES
29826,-18.633609999999976,-40.94277999999997,ES
29830,-18.707823797662652,-40.39895990968596,ES
29843,-18.620004750934683,-40.60471900451324,ES
29845,-18.53964496956936,-40.29834441707228,ES
29850,-18.371649251195823,-40.83173649905782,ES
29880,-18.09463532181922,-40.51944015875085,ES
29884,-12.638524155189108,-37.94725509040245,ES
29885,-18.123062830833625,-40.539745629382,ES
29890,-18.12755468934688,-40.36198462361434,ES
29894,-18.198594334937315,-40.263793351536286,ES
29900,-19.39783256179756,-40.067626658499954,ES
29901,-19.398653829969344,-40.0579167622179,ES
29902,-19.38104321863741,-40.063048580531,ES
29903,-19.39249526706558,-40.048613908527805,ES
29904,-19.37526185966066,-40.05568834800654,ES
29905,-19.363717608764453,-40.05300916133554,ES
29906,-19.35414347352572,-40.054610382512266,ES
29907,-19.37603015271344,-40.07253994411529,ES
29908,-19.355293559403258,-40.04590969653857,ES
29909,-19.320296023405803,-40.07039791446254,ES
29913,-19.40826599999999,-40.064600250000005,ES
29918,-19.39172700347962,-40.061084501159854,ES
29920,-19.26740519936543,-40.331922013737085,ES
29925,-3.107535463788956,-60.038222118096826,ES
29927,-19.19059427389377,-40.09903171105708,ES
29930,-18.717165670764594,-39.85497839593817,ES
29931,-18.71731746644557,-39.865947864385205,ES
29932,-18.71226531378777,-39.87375427509421,ES
29933,-18.717800005601,-39.85006378457628,ES
29934,-18.7163500278183,-39.84072270030395,ES
29936,-18.730462500000005,-39.85253139667273,ES
29937,-18.732273104256926,-39.84454271323695,ES
29938,-18.723555,-39.85438413164335,ES
29940,-18.71986333957297,-39.876067135264194,ES
29941,-18.718402269922365,-39.878007089731746,ES
29942,-18.723050355499986,-39.883944799956055,ES
29943,-18.718674986379657,-39.89750449399215,ES
29944,-18.77346364244314,-39.75500529521586,ES
29945,-18.741379680817644,-39.7517062974346,ES
29946,-18.732704273909587,-39.75160928136269,ES
29950,-18.907541802994345,-40.07619848042624,ES
29960,-18.587236613398552,-39.734480966601424,ES
29965,-18.418738006611395,-39.70806405383186,ES
29967,-18.585680488480616,-39.93222790345603,ES
29970,-18.300724395913875,-39.954340172390374,ES
29978,-18.089158212695203,-40.10959902713075,ES
29980,-18.412745195730892,-40.21478707573601,ES
29985,-18.3195975217391,-40.40530641206723,ES
30001,-19.92398883986376,-43.93570612505038,MG
30035,-19.901155379681477,-43.918429127127865,MG
30108,-18.99191036421,-49.45067631754277,MG
30110,-19.93379639993657,-43.93201556774707,MG
30111,-19.91558677880999,-43.93935572078599,MG
30112,-19.93772138894958,-43.936025301690826,MG
30120,-19.91886726504709,-43.94073422551395,MG
30130,-19.931520729672776,-43.93375589840736,MG
30140,-19.930871148479472,-43.93471710629582,MG
30150,-19.925930595654158,-43.92704679072655,MG
30160,-19.926823955594653,-43.93948161991448,MG
30166,-19.926231569248078,-43.93779291672924,MG
30170,-19.92772413405276,-43.94438902498696,MG
30171,-19.92399927615559,-43.944359752697856,MG
30180,-19.925952958647354,-43.94511432722604,MG
30186,-19.90805786539898,-43.883818025390994,MG
30190,-19.923338955306185,-43.9480192209302,MG
30210,-19.949859439638715,-43.91824374730215,MG
30220,-19.940289517889173,-43.92000973218296,MG
30230,-19.938694145156106,-43.90862671564922,MG
30240,-19.92878416430552,-43.91727058979163,MG
30250,-19.931520321999983,-43.90876933227804,MG
30260,-19.924151122684457,-43.91153207369148,MG
30270,-19.92127936886143,-43.90621815015291,MG
30280,-19.907458496393325,-43.904417917791775,MG
30285,-19.9129652761556,-43.89515059008009,MG
30286,-19.904877000000003,-43.88928525000001,MG
30290,-19.918762348873685,-43.88261396689083,MG
30295,-19.91562859505743,-43.881865022823035,MG
30310,-19.947433295314173,-43.928925768249734,MG
30315,-19.953983389390658,-43.93287034041202,MG
30320,-19.970868116609125,-43.93993252477061,MG
30328,-19.969885948381293,-43.94239902888209,MG
30330,-19.94452180045008,-43.93951993345966,MG
30335,-19.929412198407498,-43.93428755106798,MG
30350,-19.94742047100232,-43.946622000000005,MG
30360,-19.965074323330903,-43.94845903260437,MG
30380,-19.946934214683473,-43.95237299999999,MG
30390,-19.996242957527887,-43.96754250000001,MG
30410,-19.919416305585965,-43.96713056356391,MG
30411,-19.92623391618096,-43.96560766250218,MG
30420,-19.930813145709514,-43.99893551894223,MG
30421,-19.93697065093891,-43.97550849990613,MG
30430,-19.933527069392305,-43.960376345836366,MG
30431,-19.936877427145244,-43.96747446113456,MG
30441,-19.93624791006412,-43.95773026201734,MG
30451,-19.94916447737013,-43.96494557576895,MG
30455,-19.969324345779434,-43.960689086112836,MG
30460,-19.94278839439665,-43.97435717069648,MG
30480,-19.92726576810552,-43.97464933853655,MG
30490,-19.951509363033047,-43.97489996240398,MG
30492,-19.969010470858095,-43.96760867485142,MG
30493,-19.974066841797,-43.96426283764207,MG
30494,-19.95746958396326,-43.96008535163609,MG
30510,-19.94064859533156,-43.99270642884566,MG
30512,-19.947977029513343,-44.00029271536162,MG
30514,-19.95447935762303,-43.99340292010329,MG
30516,-19.95007082473022,-43.98967944803505,MG
30518,-19.95247192339433,-44.00337569095157,MG
30520,-19.940673920133687,-44.01920608312653,MG
30525,-19.935958242858742,-44.017143087699836,MG
30530,-19.929180866769627,-44.00016125089451,MG
30532,-19.93883550929083,-44.00434194448614,MG
30535,-19.924139199838383,-43.99023111795261,MG
30540,-19.962974368024707,-43.99519656174626,MG
30550,-19.94281383319866,-43.98120537982569,MG
30555,-19.95404092044362,-43.97768107409549,MG
30570,-19.9583550740955,-43.98066211088345,MG
30575,-19.97551649235395,-43.971936358914604,MG
30580,-19.961883657158385,-43.9869427389636,MG
30590,-19.962237555193788,-43.993480012767606,MG
30610,-19.961689143357916,-44.00238236604204,MG
30620,-19.984193818802098,-44.00209721994925,MG
30622,-19.98729548014893,-43.992063869005655,MG
30624,-19.995661219963587,-43.99622842082002,MG
30626,-20.00245249056494,-44.01055685303541,MG
30627,-19.994384823071094,-44.02080358028445,MG
30628,-20.008264424433065,-44.00507294761668,MG
30640,-19.977292608128177,-44.01939357517345,MG
30642,-19.98405364640201,-44.01207688856828,MG
30644,-19.992208515133537,-44.01636425512896,MG
30660,-19.989230867332225,-44.02769807008479,MG
30662,-19.98763559908247,-44.04363928932604,MG
30664,-20.006385601708207,-44.03819766028048,MG
30666,-20.013735080212356,-44.03409719095157,MG
30668,-20.00451182686455,-44.03188897391651,MG
30670,-20.005392719401,-44.02255619914588,MG
30672,-20.021701112695677,-44.02732366146344,MG
30686,-19.996132002221696,-44.033212560649744,MG
30690,-19.978320656125533,-44.0496731575105,MG
30692,-19.989933935887812,-44.05250196150949,MG
30710,-19.91382055842804,-43.96041526152686,MG
30720,-19.91567272522938,-43.976732227595306,MG
30730,-19.91534688121068,-43.986468682901496,MG
30750,-19.901112365110514,-43.97842199207982,MG
30760,-19.90809821577453,-43.96181773151535,MG
30770,-19.906328088497496,-43.97059561711588,MG
30775,-19.898302133086133,-43.96987270885509,MG
30810,-19.898507273933895,-43.98757313926077,MG
30820,-19.905493986958252,-43.99618519386578,MG
30830,-19.9044708373536,-44.00363492418485,MG
30840,-19.89003978212821,-43.99905876090082,MG
30850,-19.920474241185318,-44.00428264334358,MG
30855,-19.92582577782904,-44.01256951283972,MG
30860,-19.91428675714124,-44.00743671801603,MG
30865,-19.91333196031218,-44.021516723294255,MG
30870,-19.907292059668787,-44.00765821816024,MG
30880,-19.90258048016325,-44.016092653903826,MG
30881,-19.895396207051743,-44.01567473604943,MG
30882,-19.88174280762465,-44.00906911296093,MG
31010,-19.915545410078458,-43.916183156673796,MG
31015,-19.912521394396656,-43.92702251457095,MG
31030,-19.90625324508045,-43.92317252137203,MG
31035,-19.89853645781635,-43.92141149611918,MG
31050,-19.899256181228065,-43.896013821397645,MG
31060,-19.8936672120434,-43.90399958797396,MG
31070,-19.88878706466045,-43.89654887752518,MG
31080,-19.88458116126142,-43.909349049137205,MG
31110,-19.906330599226692,-43.936668051907176,MG
31130,-19.892370394396657,-43.94229006688214,MG
31140,-19.894223410208355,-43.930916412170255,MG
31150,-19.879522658895496,-43.943022502365935,MG
31155,-19.87317691534425,-43.93586893581568,MG
31160,-19.87874816625308,-43.9310537134284,MG
31170,-19.88665694532287,-43.92389634081604,MG
31210,-19.90717149653754,-43.94878941000633,MG
31230,-19.898786955306186,-43.95635999999999,MG
31235,-19.892627287264094,-43.95479075471752,MG
31250,-19.88558017362236,-43.95817923389984,MG
31255,-19.867906407416527,-43.948638825898854,MG
31260,-19.85981396863639,-43.94087908771503,MG
31270,-19.8595462052484,-43.95570128711987,MG
31275,-19.859278232038708,-43.96702901249349,MG
31310,-19.87317844463038,-43.98240258909915,MG
31320,-19.8866430313636,-43.9838794636547,MG
31330,-19.877727652086158,-43.995110704830054,MG
31340,-19.86675622621033,-43.989934541635385,MG
31360,-19.8712996969242,-44.01013832194592,MG
31365,-19.86825428772806,-44.00244098216861,MG
31370,-19.84086832889949,-44.00582524187781,MG
31510,-19.81473046378897,-43.96679403857696,MG
31515,-19.822707429915194,-43.96083024138544,MG
31520,-19.81921809128732,-43.96815514130466,MG
31525,-19.824046459345567,-43.97280361296093,MG
31530,-19.8264506014484,-43.98017411518262,MG
31535,-19.814641952536235,-43.979504039413676,MG
31540,-19.829780868861427,-43.98967417741888,MG
31545,-19.836652531363598,-44.006507782748585,MG
31550,-19.839445873578956,-43.985416151061756,MG
31555,-19.8424954232501,-43.980011304691445,MG
31560,-19.83901541909516,-43.97403905857227,MG
31565,-19.8327396017082,-43.96767670967747,MG
31570,-19.8070133982918,-43.98096602054356,MG
31573,-19.811156958250365,-43.98987161296759,MG
31575,-19.805376494445746,-43.99686193810952,MG
31578,-19.812516255063773,-44.00267575119264,MG
31580,-19.822559071051415,-43.99733813913173,MG
31585,-19.824168483351585,-44.006633924707195,MG
31610,-19.813209298237126,-43.953404262075125,MG
31615,-19.806759628738437,-43.96023667415893,MG
31620,-19.80216162447347,-43.96726622444129,MG
31630,-19.799123317560856,-43.95526480875995,MG
31640,-19.797599917436052,-43.974118699766265,MG
31650,-19.79473190951587,-43.96921878934157,MG
31652,-19.784769513614915,-43.976432740348585,MG
31655,-19.78884929309248,-43.98459783986375,MG
31660,-19.799406623232713,-43.985871695489195,MG
31680,-19.800401175688148,-43.99604119900167,MG
31710,-19.8399409186066,-43.959657698309165,MG
31720,-19.831877699784197,-43.95335343627039,MG
31725,-19.839820483495803,-43.94487473757863,MG
31730,-19.833721114345916,-43.94528951871779,MG
31741,-19.844965681790654,-43.94046065557728,MG
31742,-19.829165681990187,-43.93569428766812,MG
31744,-19.823562104362598,-43.94754846572221,MG
31746,-19.80994547100232,-43.93587125477532,MG
31748,-19.80187839385134,-43.93697550929083,MG
31749,-19.79754512262878,-43.948181880661195,MG
31760,-19.83579817082638,-43.93978453511451,MG
31765,-19.831085157222056,-43.93565776283973,MG
31785,-19.80526951595593,-43.94067925910314,MG
31810,-19.85862426089216,-43.92967176351789,MG
31812,-19.85061693228113,-43.9311726401696,MG
31814,-19.85017478286532,-43.92553872196895,MG
31820,-19.89963465113387,-44.00239920122336,MG
31840,-19.84142470552254,-43.9287782113509,MG
31842,-19.836541382739888,-43.92185549333488,MG
31844,-19.839018195669112,-43.9149948738531,MG
31845,-19.840447100193327,-43.908875520075114,MG
31846,-19.8333192703928,-43.91101691858845,MG
31870,-19.84442833804609,-43.90470168774894,MG
31872,-19.82591742215358,-43.89867738744309,MG
31910,-19.870106184913464,-43.91871377032721,MG
31920,-19.87079902914191,-43.911305877113534,MG
31930,-19.863121316406,-43.90741456855559,MG
31950,-19.86769472023773,-43.8992636610182,MG
31960,-19.861846228980294,-43.90307759804374,MG
31970,-19.858236224248422,-43.8858874381095,MG
31975,-19.851291612960935,-43.88560434538695,MG
31980,-19.854764889953252,-43.91624205254886,MG
31985,-19.85416653595123,-43.90542755508116,MG
31990,-19.8520464865399,-43.89574475963708,MG
